id,bucket,variant,snr_out,stoi,pesq_wb
0037,changing_-10,as trained,6.255073070526123,0.7827185226214001,1.3609195947647097
0037,changing_-10,n_hat zeroed,6.194741725921631,0.7834987236151778,1.3601897954940796
0037,changing_-10,ref zeroed,-0.1990432292222976,0.5807550563816786,1.0974644422531128
0037,changing_-10,coh zeroed,6.044947624206543,0.7739527763232978,1.342371106147766
0038,changing_-10,as trained,7.459145545959473,0.7328058503451998,1.3283119201660156
0038,changing_-10,n_hat zeroed,7.509984493255615,0.7312498109152878,1.3340778350830078
0038,changing_-10,ref zeroed,0.1307102888822555,0.3342803867695335,1.0606505870819092
0038,changing_-10,coh zeroed,7.27545690536499,0.7241563628366843,1.3306952714920044
0039,changing_-10,as trained,7.534570217132568,0.8332916244422199,1.2730910778045654
0039,changing_-10,n_hat zeroed,7.497934818267822,0.8316131444483145,1.272071123123169
0039,changing_-10,ref zeroed,3.213001251220703,0.743758233902287,1.0897489786148071
0039,changing_-10,coh zeroed,7.5304975509643555,0.8342996293135821,1.2635420560836792
0000,changing_-5,as trained,10.308631896972656,0.9130006660687758,1.967824935913086
0000,changing_-5,n_hat zeroed,10.324772834777832,0.912924855474119,1.963847041130066
0000,changing_-5,ref zeroed,7.248470306396484,0.8336504225605608,1.4056446552276611
0000,changing_-5,coh zeroed,10.21015739440918,0.9104647533515428,1.9404257535934448
0001,changing_-5,as trained,8.759778022766113,0.8409006898147664,1.317373752593994
0001,changing_-5,n_hat zeroed,8.765560150146484,0.8410341231823301,1.3158237934112549
0001,changing_-5,ref zeroed,6.743782997131348,0.7398327748012936,1.1475811004638672
0001,changing_-5,coh zeroed,8.732634544372559,0.8394837909226563,1.3245577812194824
0002,changing_-5,as trained,11.030360221862791,0.9349877209001196,2.4027907848358154
0002,changing_-5,n_hat zeroed,11.378551483154297,0.9376133345192628,2.424399137496948
0002,changing_-5,ref zeroed,4.831910610198975,0.8676769903496402,1.3124632835388184
0002,changing_-5,coh zeroed,10.953373908996582,0.9332057535410736,2.3365237712860107
0003,changing_-5,as trained,9.68780517578125,0.6082491487007191,1.3608330488204956
0003,changing_-5,n_hat zeroed,9.6951265335083,0.6102762781361603,1.3657128810882568
0003,changing_-5,ref zeroed,1.691947102546692,0.460608542915593,1.141734600067139
0003,changing_-5,coh zeroed,9.633427619934082,0.6079621408913198,1.3626469373703003
0004,changing_-5,as trained,16.766145706176758,0.9321362946832038,2.114565849304199
0004,changing_-5,n_hat zeroed,16.790502548217773,0.9318992124734812,2.1355326175689697
