id,bucket,mask_phase_deg,model_snr,model_stoi,model_pesq,oph_snr,oph_stoi,oph_pesq,omag_snr,omag_stoi,omag_pesq
0022,stationary_0,19.45783042907715,6.757966041564941,0.8085372795258499,1.2699239253997803,9.579161643981934,0.8604053385031118,1.501916527748108,10.714832305908203,0.9516130511382973,3.028019666671753
0023,stationary_0,28.810964584350586,12.589560508728027,0.766033411632841,1.6838231086730957,15.073943138122559,0.8341318301252083,1.9194130897521973,16.431339263916016,0.9443934590262353,3.989325761795044
0024,stationary_0,8.969386100769043,9.994216918945312,0.8350060735055381,1.9514727592468262,13.00555419921875,0.8855962977875095,2.4093432426452637,12.96782112121582,0.9350579251407434,3.6769421100616455
0025,stationary_0,13.979397773742676,16.55473518371582,0.9440687724162029,2.714674711227417,18.212724685668945,0.9606778965814373,3.1008639335632324,20.36324691772461,0.9833014985529696,3.984868288040161
0026,stationary_0,21.80548095703125,11.751333236694336,0.8696470292413483,2.444827079772949,14.045037269592285,0.9117231807664953,2.94966721534729,15.75996208190918,0.9604506617589554,3.8951945304870605
0027,stationary_0,25.202781677246094,7.678361415863037,0.777523412437733,1.4418624639511108,9.419095993041992,0.8295097370604374,1.7126137018203735,11.253738403320312,0.9403209793417044,3.320089101791382
0028,stationary_0,12.102767944335938,15.26997184753418,0.977140677608761,2.3686139583587646,17.420677185058594,0.9814130057010823,2.6584107875823975,18.0406436920166,0.9926998159229576,4.017393589019775
0029,stationary_0,44.95452880859375,11.028060913085938,0.8961998669957394,1.641059160232544,12.99348258972168,0.9197596565912995,1.863332986831665,14.461359024047852,0.9834066184595734,3.635439872741699
0030,stationary_0,21.948917388916016,8.87278938293457,0.7909659085896025,1.3318785429000854,11.368484497070312,0.8238790959946716,1.4482028484344482,12.39902114868164,0.9669331170555209,3.5980536937713623
0031,stationary_0,28.649526596069336,13.101007461547852,0.8583570360602326,1.4235293865203857,15.22420883178711,0.884486147350463,1.5685923099517822,15.307007789611816,0.9791634578889735,3.957899808883667
0032,stationary_0,25.950267791748047,8.763218879699707,0.84782308458803,1.498507022857666,11.789691925048828,0.8870982333473951,1.7541782855987549,11.903849601745605,0.9716764110877263,3.485114812850952
0033,stationary_0,20.275733947753906,9.362040519714355,0.8326086294144873,1.4030556678771973,12.335990905761719,0.865564896357434,1.6102278232574463,12.356224060058594,0.9707942094472617,3.394275426864624
0034,stationary_0,19.494991302490234,9.51634693145752,0.8320084943801589,1.4917337894439697,12.373309135437012,0.8681952644946835,1.706794261932373,12.844505310058594,0.9722105984235289,3.40228271484375
0035,stationary_0,17.513900756835938,12.065513610839844,0.937544059067228,1.8684132099151611,14.563549995422363,0.9528738840792824,2.093419313430786,15.56199836730957,0.9843187400643656,3.272319793701172
0036,stationary_0,33.11251449584961,10.57624340057373,0.9361833472593306,1.9066588878631592,13.391633033752441,0.9535984551022336,2.1811628341674805,14.023858070373535,0.9862063881524077,3.4804372787475586
