i,seed,scene,ref_mode,near,wind,m2_bucket,ref_speech_gain_db,snr_db,clipped,n_speech,n_noise,auc_item
45,5150:45,drone,physical,neg,yes,physical,-11.8578713415708,12.682709693908691,False,12580,18251,0.9825116395950317
46,5150:46,drone,physical,pos,yes,physical,-16.649319351829384,18.19828224182129,False,11863,5518,0.9484676122665405
47,5150:47,windy_ridge,physical,pos,yes,physical,-11.360287897037686,-10.019608497619629,False,2233,16572,0.8383460640907288
48,5150:48,artillery,physical,pos,no,physical,-14.881012629828621,27.06228256225586,False,23799,3978,0.9433028697967529
49,5150:49,firefight,low_ild,pos,no,-6..+3,-2.6834649145208047,29.168739318847656,True,18455,1465,0.1446283757686615
50,5150:50,command_post,low_ild,pos,no,-6..+3,-0.5209134040821084,9.392265319824219,False,10055,30131,0.945784330368042
51,5150:51,apc,low_ild,none,no,-6..+3,-4.486518128128981,-5.5530829429626465,True,2426,75820,0.6871479749679565
52,5150:52,drone,physical,pos,no,physical,-11.0735633572957,20.840770721435547,False,18091,7157,0.9636355042457581
53,5150:53,firefight,low_ild,pos,no,-6..+3,-0.7233868232047662,17.752288818359375,True,9286,20474,0.10793033242225647
54,5150:54,command_post,physical,pos,no,physical,-13.345316668660018,-5.288891315460205,False,2095,70970,0.9867572784423828
55,5150:55,artillery,physical,pos,yes,physical,-13.041330928112956,28.842439651489258,False,19569,682,0.5955376625061035
56,5150:56,firefight,physical,pos,yes,physical,-16.860241849365813,16.40854835510254,False,29013,9787,0.9365812540054321
57,5150:57,command_post,stereo,unspatialised,no,-6..+3,-0.8617816021115843,7.464530944824219,False,5939,16112,0.47883930802345276
58,5150:58,drone,low_ild,pos,no,-6..+3,-2.8053150685155686,13.467522621154785,False,18767,16952,0.4412674903869629
59,5150:59,patrol,physical,pos,no,physical,-12.089121120487434,18.730640411376953,False,8798,6007,0.788162887096405
60,5150:60,patrol,low_ild,pos,yes,-6..+3,-1.6707429447608533,5.6662421226501465,False,12184,5726,0.5275557041168213
61,5150:61,drone,physical,pos,no,physical,-12.697947697453671,15.327136993408203,False,11532,14053,0.9648157358169556
62,5150:62,drone,physical,neg,no,physical,-9.158050266283553,5.938037872314453,False,5938,15437,0.8997188210487366
63,5150:63,artillery,physical,pos,no,physical,-12.108042519992214,26.741416931152344,False,10836,1885,0.9009152054786682
64,5150:64,apc,low_ild,none,no,-6..+3,-2.122221955850968,-16.069429397583008,True,1108,41587,0.6347000598907471
65,5150:65,firefight,physical,pos,no,physical,-10.096362543792313,6.3128204345703125,False,8673,30848,0.7569518685340881
66,5150:66,apc,mono,pos,no,-6..+3,0.0,-8.855535507202148,True,1018,76186,0.5
67,5150:67,helicopter,physical,pos,yes,physical,-8.784518404719726,-8.872243881225586,True,1283,43170,0.6988770961761475
68,5150:68,patrol,physical,pos,no,physical,-13.013035365544269,6.0342607498168945,False,22753,5878,0.945660412311554
69,5150:69,patrol,physical,pos,no,physical,-13.962317664058148,12.465134620666504,False,13034,4682,0.9744643568992615
70,5150:70,patrol,low_ild,pos,no,-6..+3,-0.8119009897736902,18.586820602416992,False,20233,3067,0.2946944832801819
71,5150:71,firefight,low_ild,pos,yes,-6..+3,-5.328584722347333,8.660002708435059,False,5058,47750,0.4546922743320465
72,5150:72,apc,physical,pos,no,physical,-13.642665024270425,-22.007848739624023,True,682,67100,0.6515635251998901
73,5150:73,apc,physical,pos,no,physical,-13.037023027543153,-17.614797592163086,True,107,71407,0.5582594871520996
74,5150:74,command_post,physical,pos,no,physical,-9.58437855305558,11.264592170715332,False,14425,8459,0.8632989525794983
75,5150:75,apc,physical,pos,no,physical,-10.8773199828379,-17.36502456665039,True,236,84391,0.6056205630302429
76,5150:76,firefight,low_ild,neg,no,-6..+3,-2.585775797489042,15.84670639038086,False,12349,13213,0.9232288599014282
77,5150:77,windy_ridge,physical,pos,yes,physical,-8.66871799105584,-6.829383850097656,False,3550,12699,0.756205677986145
78,5150:78,artillery,physical,neg,no,physical,-11.246029260948337,14.899553298950195,False,16949,6546,0.9927449226379395
79,5150:79,artillery,physical,pos,no,physical,-11.019697762015142,24.069807052612305,True,13978,5584,0.7763985395431519
80,5150:80,command_post,physical,pos,no,physical,-13.422493448303726,5.991009712219238,False,9820,9688,0.9206053018569946
81,5150:81,apc,physical,pos,no,physical,-11.0481499928433,-11.47441291809082,True,517,49521,0.7062819004058838
82,5150:82,drone,low_ild,pos,yes,-6..+3,-5.349954890256981,18.0833740234375,False,26092,3166,0.5977883338928223
83,5150:83,patrol,low_ild,pos,no,-6..+3,-4.448538431292057,27.068349838256836,False,10186,1089,0.7611978054046631
84,5150:84,firefight,physical,pos,no,physical,-12.247137779983476,8.83938980102539,False,18167,16998,0.849105954170227
