system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,recovery_s
gf0.70_nb1.0,0006,changing_-5,changing,-5.0,False,False,,,ls:1263-138246-0004,11.586798667907715,11.677560806274414,0.9202725403090048,1.938232660293579,nan
gf0.70_nb1.0,0007,changing_-5,changing,-5.0,False,True,,,cvhi:common_voice_hi_24228329,8.833944320678711,8.425299644470215,0.8842064590478048,1.5099543333053589,nan
gf0.70_nb1.0,0008,changing_-5,changing,-5.0,False,False,,,ls:150-126107-0002,15.316725730895996,15.191020965576172,0.912985031326358,3.509275197982788,nan
gf0.70_nb1.0,0009,changing_-5,changing,-5.0,False,False,,,ls:150-126107-0007,8.973505020141602,8.453190803527832,0.8928459363396514,1.7478082180023193,nan
gf0.70_nb1.0,0010,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_24758673,17.065521240234375,17.82485580444336,0.9882805693329315,2.7419934272766113,nan
gf0.70_nb1.0,0011,changing_-5,changing,-5.0,False,False,,,ls:226-131533-0019,7.330598831176758,6.5101823806762695,0.8063313494055397,1.2225486040115356,nan
gf0.70_nb1.0,0012,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_24759344,13.231927871704102,13.092510223388672,0.9356508062255997,2.2539286613464355,nan
gf0.70_nb1.0,0013,changing_-5,changing,-5.0,False,False,,,ls:226-131532-0012,11.488184928894043,11.51764965057373,0.9475236002139139,2.83563494682312,nan
gf0.70_nb1.0,0014,changing_-5,changing,-5.0,False,False,,,ls:1898-145724-0027,14.673492431640625,14.988064765930176,0.9031107620528203,2.430025815963745,nan
gf0.70_nb1.0,0015,changing_-5,changing,-5.0,True,False,,,ls:1898-145724-0021,9.5336275100708,9.31458568572998,0.8742119506038599,1.8420355319976807,nan
gf0.70_nb1.0,0016,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_27005575,8.98518180847168,8.447622299194336,0.7858251646260342,1.7755184173583984,nan
gf0.70_nb1.0,0017,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_24758709,14.028776168823242,14.55587387084961,0.9773704855093827,3.573519229888916,nan
gf0.70_nb1.0,0018,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_24258353,10.617045402526855,10.228008270263672,0.9459912284661576,1.757692813873291,nan
gf0.70_nb1.0,0019,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_24225591,10.820103645324707,10.804859161376953,0.9304186706393136,1.5124009847640991,nan
gf0.70_nb1.0,0020,changing_-5,changing,-5.0,False,False,,,ls:226-122538-0030,9.112775802612305,8.766469955444336,0.8492200419135116,1.3728961944580078,nan
gf0.70_nb1.0,0021,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_24225595,18.930030822753906,19.012380599975586,0.9931294946992455,3.3854143619537354,nan
