system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,recovery_s
refiner,0026,impulsive_-10,impulsive,-10.0,True,False,-1.5800533040223348,,cvhi:common_voice_hi_27005462,19.213502883911133,19.162921905517578,0.9748680893198997,2.2335333824157715,0.0
refiner,0027,impulsive_-10,impulsive,-10.0,True,False,-0.6368328425025016,,cvhi:common_voice_hi_26254100,5.54367733001709,4.170280456542969,0.7863499529430542,1.353323221206665,0.0
refiner,0028,impulsive_-10,impulsive,-10.0,False,False,-0.8032859037661559,,cvhi:common_voice_hi_26968423,8.737460136413574,8.121060371398926,0.8314690792737558,1.36871337890625,0.0
refiner,0029,impulsive_-10,impulsive,-10.0,False,False,2.2786665343746826,,cvhi:common_voice_hi_23844541,6.8401198387146,5.962669849395752,0.8139846564026905,1.6766126155853271,0.0
refiner,0030,impulsive_-10,impulsive,-10.0,False,False,7.636778419601397,,cvhi:common_voice_hi_24782711,10.735725402832031,12.732337951660156,0.9833897813903896,2.8048899173736572,0.04
refiner,0031,impulsive_-10,impulsive,-10.0,False,False,10.284119606312334,,cvhi:common_voice_hi_24225357,23.01080894470215,33.87635803222656,0.9999552834570398,4.248278617858887,0.46
refiner,0032,impulsive_-10,impulsive,-10.0,False,False,6.303373527547601,,cvhi:common_voice_hi_27005385,1.7594188451766968,-1.9835208654403687,0.7973841846755699,1.1935830116271973,0.3
refiner,0033,impulsive_-10,impulsive,-10.0,False,False,1.7032916553666757,,cvhi:common_voice_hi_24782654,18.896228790283203,19.225732803344727,0.9738826509014467,2.897860288619995,0.0
refiner,0034,impulsive_-10,impulsive,-10.0,False,False,-2.4667246351248204,,cvhi:common_voice_hi_24386188,7.531130313873291,6.868131637573242,0.8869390633641213,2.1446003913879395,0.0
refiner,0035,impulsive_-10,impulsive,-10.0,False,False,7.913267258199255,,cvhi:common_voice_hi_24258369,13.603353500366211,13.447566032409668,0.9233094590657973,1.9220370054244995,0.0
refiner,0036,impulsive_-10,impulsive,-10.0,False,False,7.321722597189929,,cvhi:common_voice_hi_24427693,13.739137649536133,14.24304485321045,0.867955995910417,1.6071950197219849,0.0
refiner,0037,impulsive_-10,impulsive,-10.0,False,False,3.233678130224396,,cvhi:common_voice_hi_24386789,18.192773818969727,18.83877944946289,0.9637496588025232,2.6458382606506348,0.0
refiner,0038,impulsive_-10,impulsive,-10.0,False,False,-0.07945646276441387,,cvhi:common_voice_hi_24280942,7.8824992179870605,7.2062482833862305,0.86344121490793,1.9006576538085938,0.0
refiner,0039,impulsive_-10,impulsive,-10.0,False,False,6.736141967672346,,cvhi:common_voice_hi_26007601,13.728200912475586,13.754377365112305,0.9077188877360495,2.461514949798584,1.02
refiner,0000,impulsive_-5,impulsive,-5.0,False,False,-3.7682479070088695,,cvhi:common_voice_hi_27005228,12.657685279846191,12.469549179077148,0.9387724931717211,2.1353211402893066,0.12
refiner,0001,impulsive_-5,impulsive,-5.0,False,False,-1.2602267734890251,,cvhi:common_voice_hi_27005199,7.0014495849609375,6.139108657836914,0.7825463789863816,1.3738389015197754,0.04
refiner,0002,impulsive_-5,impulsive,-5.0,False,False,3.9792257757778735,,ls:1263-141777-0008,12.742469787597656,12.507146835327148,0.9368102845132227,2.086657762527466,0.3
refiner,0003,impulsive_-5,impulsive,-5.0,False,False,-0.07236827123301204,,cvhi:common_voice_hi_25004046,16.725570678710938,16.667661666870117,0.9028866043284971,2.091010808944702,0.0
refiner,0004,impulsive_-5,impulsive,-5.0,False,False,-4.387007335660979,,cvhi:common_voice_hi_24386877,16.88132667541504,17.30365562438965,0.9433604468256435,2.870180368423462,0.0
refiner,0005,impulsive_-5,impulsive,-5.0,False,False,6.875337267892878,,ls:1898-145724-0022,15.007814407348633,14.992528915405273,0.8990146576487194,2.202432870864868,0.0
refiner,0006,impulsive_-5,impulsive,-5.0,False,False,11.52000217282302,,ls:226-131532-0003,14.312036514282227,14.192943572998047,0.8677236546619743,2.395787477493286,0.0
