system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,recovery_s,asr_text,category,noise_source,impulse_source
cascade:runs/r7_e256_wr64_refiner/best.pt,0001,blast_artillery_-5,impulsive+stationary,-5.0,False,False,41.57786383146885,,ls:2007-149877-0037,6.196080207824707,5.0063276290893555,0.6681119244839117,1.2387152910232544,2.088684695586959,3.3214968883455773,1.7458504684115523,0.24,,blast_artillery,mad:vehicle/266_21,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0002,blast_artillery_-5,impulsive+stationary,-5.0,False,False,35.67425388004642,,cvhi:common_voice_hi_24996688,6.335875511169434,5.257124423980713,0.8518482083921886,1.6338672637939453,2.275884809400358,3.4413062792330966,1.9285233991497106,0.14,,blast_artillery,mad:fighter/271_0,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0003,blast_artillery_-5,impulsive+stationary,-5.0,False,False,42.80975276934906,,ls:1081-125237-0037,5.774004936218262,4.4929094314575195,0.6209484247074503,1.2199172973632812,2.8221827443039826,3.6500716156307167,2.3628980215822963,0.3,,blast_artillery,mad:fighter/317_2,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0004,blast_artillery_-5,impulsive+stationary,-5.0,False,False,24.947990580510357,,cvhi:common_voice_hi_28885861,7.329535484313965,6.6681718826293945,0.711742932630604,1.4330096244812012,2.222081620407256,3.706701436603476,1.9790080930489107,0.32,,blast_artillery,mad:helicopter/186_6,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0005,blast_artillery_-5,impulsive+stationary,-5.0,False,False,35.889857281689785,,cvhi:common_voice_hi_26131362,11.906327247619629,11.62804126739502,0.8035837336615274,2.0682287216186523,2.709101048069615,3.8270050739565953,2.4413760744882556,0.04,,blast_artillery,mad:fighter/221_5,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0006,blast_artillery_-5,impulsive+stationary,-5.0,True,False,34.965270899819814,,cvhi:common_voice_hi_27860358,9.673872947692871,9.195011138916016,0.8509662344452642,1.7302274703979492,2.8494603237977385,3.5807622337234464,2.4309241059394444,inf,,blast_artillery,mad:vehicle/392_12,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0007,blast_artillery_-5,impulsive+stationary,-5.0,False,False,42.801626177726845,,ls:1926-143879-0042,6.237744331359863,5.080727577209473,0.844625073183685,1.663651704788208,1.941532152331375,3.5511642495639313,1.7479485288352092,0.06,,blast_artillery,mad:vehicle/266_11,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0008,blast_artillery_-5,impulsive+stationary,-5.0,False,False,17.94084990379556,,cvhi:common_voice_hi_26131166,6.887150764465332,5.892482280731201,0.7274097415109783,1.2194125652313232,2.3671210240006695,3.1488888447271615,1.9220978449337345,0.0,,blast_artillery,mad:vehicle/266_17,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0009,blast_artillery_-5,impulsive+stationary,-5.0,False,False,21.464839962944687,,cvhi:common_voice_hi_27761499,9.232711791992188,8.864986419677734,0.864821516934986,1.8152198791503906,2.621762283581248,3.7960610452079155,2.2739452251441437,0.02,,blast_artillery,mad:fighter/215_2,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0010,blast_artillery_-5,impulsive+stationary,-5.0,False,False,35.04728602617325,,ls:1081-125237-0041,8.235052108764648,7.530273914337158,0.7220655960639104,1.8365137577056885,2.5337058284248397,3.6577053052238684,2.2646669752597077,0.02,,blast_artillery,mad:fighter/227_13,synthetic:blast:artillery
