i,seed,scene,ref_mode,near,wind,m2_bucket,ref_speech_gain_db,snr_db,clipped,n_speech,n_noise,auc_item
155,101:155,helicopter,mono,pos,no,-6..+3,0.0,-12.848281860351562,True,575,80101,0.5
156,101:156,command_post,physical,pos,no,physical,-16.16454744935178,-2.177271604537964,False,5816,43215,0.7879160046577454
157,101:157,command_post,physical,pos,no,physical,-16.572365068759986,19.981033325195312,False,11367,7667,0.808596670627594
158,101:158,command_post,physical,none,no,physical,-9.888636988588928,12.52698802947998,False,14458,8210,0.7598909139633179
159,101:159,helicopter,physical,neg,yes,physical,-8.906038163435564,-9.383759498596191,True,484,83791,0.6515991687774658
160,101:160,patrol,low_ild,neg,no,-6..+3,-0.46841153298665716,6.731873035430908,False,8068,15278,0.7897701859474182
161,101:161,patrol,physical,pos,no,physical,-16.689997008174558,19.27923583984375,False,10167,10185,0.8194923400878906
162,101:162,apc,physical,pos,no,physical,-16.539152914008472,-15.860186576843262,True,1066,36117,0.7533615231513977
163,101:163,firefight,physical,pos,yes,physical,-12.90914557739592,15.733834266662598,True,9172,25174,0.6709729433059692
164,101:164,windy_ridge,mono,pos,yes,-6..+3,0.0,1.8546892404556274,False,10785,5895,0.4999999403953552
165,101:165,command_post,physical,pos,no,physical,-14.644194196967973,7.1707682609558105,False,8190,48514,0.7567946910858154
166,101:166,windy_ridge,physical,pos,yes,physical,-12.981468517322682,-2.2435460090637207,False,19678,10306,0.8781055808067322
167,101:167,windy_ridge,low_ild,pos,yes,-6..+3,-0.2009718531716871,4.887304782867432,False,11813,6836,0.4109223783016205
168,101:168,artillery,low_ild,pos,no,-6..+3,-1.895925385756243,17.831594467163086,False,14586,7172,0.39755699038505554
169,101:169,firefight,stereo,unspatialised,no,-6..+3,0.3236435487868512,12.944249153137207,True,7747,16132,0.380792498588562
170,101:170,firefight,stereo,unspatialised,no,-6..+3,-0.17152379066088663,16.31557846069336,True,28527,6507,0.45898669958114624
171,101:171,apc,physical,pos,no,physical,-14.770303379421186,-6.109790325164795,True,1111,65728,0.6993650794029236
172,101:172,command_post,physical,pos,no,physical,-17.4177419958885,-5.4298930168151855,False,2838,16821,0.8811848759651184
173,101:173,drone,physical,pos,no,physical,-19.386840547975357,32.14453887939453,False,29688,1102,0.9159104824066162
174,101:174,command_post,physical,pos,no,physical,-16.02881294614349,5.002076148986816,False,11859,27391,0.862040638923645
175,101:175,apc,physical,neg,no,physical,-15.42011508657827,-13.936758995056152,True,412,77358,0.651099443435669
176,101:176,helicopter,physical,pos,no,physical,-16.47270002056935,-9.782918930053711,True,3649,65197,0.7887964844703674
177,101:177,patrol,physical,pos,no,physical,-15.331802323774639,28.815582275390625,False,12219,1022,0.8876548409461975
178,101:178,patrol,low_ild,none,yes,-6..+3,-1.8543361472050819,-3.741382598876953,False,7985,12531,0.5178805589675903
179,101:179,artillery,low_ild,none,no,-6..+3,-3.4513284719025705,25.132339477539062,False,17930,1441,0.9005142450332642
180,101:180,windy_ridge,low_ild,pos,yes,-6..+3,0.7789089865271279,9.727580070495605,False,15246,3992,0.3814065158367157
181,101:181,artillery,mono,pos,no,-6..+3,0.0,21.34157943725586,True,8793,6263,0.5
182,101:182,command_post,physical,pos,no,physical,-14.606360047863,3.42592716217041,False,9263,37097,0.81546550989151
183,101:183,apc,physical,none,no,physical,-11.413176557024716,-15.066564559936523,True,4414,44620,0.9140174388885498
184,101:184,patrol,physical,pos,no,physical,-10.891735930164344,23.370161056518555,False,16593,5032,0.7024210095405579
185,101:185,patrol,physical,pos,no,physical,-11.437716663660161,15.583914756774902,False,9055,12915,0.7215242385864258
186,101:186,windy_ridge,physical,pos,yes,physical,-11.410995848370717,21.594287872314453,False,15548,1386,0.7379164695739746
187,101:187,drone,physical,pos,no,physical,-9.153537147060888,12.710540771484375,False,6358,14528,0.6106650233268738
188,101:188,patrol,low_ild,pos,no,-6..+3,-5.990975871687986,29.227027893066406,False,18617,506,0.6100947856903076
189,101:189,apc,physical,pos,no,physical,-10.62183793012516,-28.126440048217773,True,186,62413,0.45520302653312683
190,101:190,windy_ridge,low_ild,pos,yes,-6..+3,0.0419493133466915,6.558792591094971,False,12136,6906,0.37056776881217957
191,101:191,windy_ridge,low_ild,pos,yes,-6..+3,-3.9484607871281625,-5.734224796295166,False,5162,13412,0.6681737899780273
192,101:192,apc,mono,none,no,-6..+3,0.0,-3.047654867172241,True,13410,34156,0.4999999403953552
193,101:193,patrol,low_ild,pos,no,-6..+3,-0.761593810139999,8.585458755493164,False,8794,11878,0.5972761511802673
194,101:194,command_post,low_ild,pos,no,-6..+3,1.9203095500978904,2.1276211738586426,False,4649,48737,0.16983458399772644
195,101:195,artillery,low_ild,pos,no,-6..+3,-0.1496758902794859,30.939037322998047,False,20176,409,0.2016950100660324
196,101:196,drone,physical,pos,no,physical,-12.349633621926824,25.424482345581055,False,16076,2762,0.8474878072738647
197,101:197,firefight,mono,pos,no,-6..+3,0.0,-4.976570129394531,True,4292,30816,0.5
198,101:198,patrol,physical,pos,no,physical,-15.694730075024722,21.29510498046875,False,18165,3559,0.8438222408294678
199,101:199,windy_ridge,physical,pos,yes,physical,-10.781492599734996,-4.9111738204956055,False,5607,12020,0.8091687560081482
