scene,effort,lombard,path,speech_spl_set,snr_db,wind_mps,wind_spl_set,event_fired,event_peak_set,impulse_source,bed_spl_set,near_spl_set,total_A,total_Z,total_peak,total_lf_share_pre,total_crest,past_knee,knee_sample_frac,past_aop,aop_frame_frac,past_rails,rails_sample_frac,overloaded_meta,clipped_meta,speech_A,speech_Z,speech_peak,speech_crest,speech_lf_share_pre,speech_lf_peak_pre,rails_frac_without_speech,bed_A,bed_Z,bed_peak,bed_crest,bed_lf_share_pre,bed_lf_peak_pre,rails_frac_without_bed,near_A,near_Z,near_peak,near_crest,near_lf_share_pre,near_lf_peak_pre,rails_frac_without_near,wind_A,wind_Z,wind_peak,wind_crest,wind_lf_share_pre,wind_lf_peak_pre,rails_frac_without_wind,rails_dom_speech,rails_dom_bed,rails_dom_near,rails_dom_point,rails_dom_wind,rails_dom_impulse,rails_frac_if_hpf_after,peak_if_hpf_after,i,impulse_A,impulse_Z,impulse_peak,impulse_crest,impulse_lf_share_pre,impulse_lf_peak_pre,rails_frac_without_impulse,point_spl_set,point_A,point_Z,point_peak,point_crest,point_lf_share_pre,point_lf_peak_pre,rails_frac_without_point
patrol,normal,False,param,88.16846748005759,18.926504135131836,0.0,,False,105.78263053454909,,52.48603783056997,59.847660973787114,82.59372689221782,85.91779118820753,102.69339752197266,0.000966730904321805,16.775606333765126,True,0.044869791666666665,False,0.0,False,0.0,True,False,82.55719108145958,85.84436994198089,102.63314819335938,16.78877825137849,0.0007194539303303954,68.2493282041356,0.0,51.93961199528695,50.77897189725712,64.47624206542969,13.697270168172565,0.1288521764911492,43.236772637830356,0.0,59.272721142955135,68.4057573658262,85.8584213256836,17.45266395985739,0.00955897927577852,66.85833303344631,0.0,,,,,,,,,,,,,,0.0,101.93367004394531,62,,,,,,,,56.52740332742802,55.980976259876726,55.155024416350884,80.00738525390625,24.852360837555366,0.0006607889259005425,38.16606231899476,0.0
patrol,normal,False,param,89.18089997128028,27.97458839416504,0.0,,False,121.94125209754637,,50.835909284297045,57.30853328428146,80.79041960514408,85.85288879760836,104.87664031982422,0.0002519401254212936,19.02375152221586,True,0.04525520833333333,False,0.0,False,0.0,True,False,80.76373518678145,85.83683120693144,104.84040069580078,19.003569488869346,4.614905963725947e-05,62.93350500445655,0.0,51.07591513206691,50.12778959925086,72.29531860351562,22.167529004264765,1.5780194823466395e-06,20.358852311598724,0.0,57.54606892551408,61.09239612417537,91.58863067626953,30.49623455209416,0.058553429710725684,71.16256717479773,0.0,,,,,,,,,,,,,,0.0,104.7322769165039,63,,,,,,,,,,,,,,,
patrol,normal,False,param,82.17571719433012,20.443614959716797,1.2775331768338871,61.178649671651826,False,117.58813539074838,,52.88001134279466,57.513969536823566,78.03387084412054,80.86287324685024,101.22586822509766,0.008162074064542009,20.362994978247414,True,0.012645833333333334,False,0.0,False,0.0,True,False,77.9832074799045,80.8064882849454,101.22816467285156,20.42167638790616,0.0005704138020143866,70.90486384604847,0.0,52.94323497238803,54.07360068715387,78.38516998291016,24.311569295756286,0.6500691917238034,69.51358214539042,0.0,57.57558646389707,60.52311776404948,80.3380126953125,19.81489493126302,0.018140955410542173,57.241600907293815,0.0,34.37618957175641,51.706236103265965,68.79273986816406,17.086503764898097,0.7694132629429563,72.86778979308042,0.0,,,,,,,0.0,101.20726013183594,64,,,,,,,,,,,,,,,
patrol,normal,False,param,88.81437228168976,30.100603103637695,0.0,,False,116.70433867798253,,46.16387124308244,,83.4099308331011,87.26572419937463,104.88865661621094,0.012500192069364022,17.622932416836306,True,0.053885416666666665,False,0.0,False,0.0,True,False,83.39475958514595,87.25843495358674,104.9090805053711,17.65064555178435,0.00956686853121835,83.28218033357182,0.0,46.675201844854726,56.37756638525225,71.48370361328125,15.106137228028999,0.8167691342512489,73.67090957390762,0.0,,,,,,,,,,,,,,,,,,,,,0.0,105.29126739501953,65,,,,,,,,58.07713701827359,58.64147760041355,57.412436775350855,80.73629760742188,23.32386083207102,0.0019334420740536415,51.08458061771118,0.0
patrol,normal,False,param,80.87240558876537,19.611957550048828,2.4502757574214096,67.74789614573436,False,119.30799719002705,,47.47034753550335,55.01434649553825,73.99862907609352,77.04308071531936,92.70767974853516,0.033825940627996674,15.664599033215794,True,0.001421875,False,0.0,False,0.0,True,False,73.92047101501595,76.90681022587194,92.49839782714844,15.591587601276501,3.573167453048625e-05,50.094116234450794,0.0,47.946370782626204,48.304536671977985,65.41706848144531,17.112531809467328,0.7933648636237313,66.67387514508263,0.0,55.489411059944274,56.67212355417935,88.03438568115234,31.362262126972993,0.006866819030252885,51.6843737656106,0.0,43.65445152603051,59.88335686015924,77.07284545898438,17.189488598825136,0.6212382369825186,77.56125856523114,0.0,,,,,,,0.0,92.90738677978516,66,,,,,,,,,,,,,,,
patrol,normal,False,param,80.06102771693469,27.58661460876465,0.0,,False,114.73860767012306,,48.06482588268421,50.22053684467709,78.01945986306497,79.82636173390037,96.50662994384766,0.001139008583583305,16.680268209947286,True,0.004703125,False,0.0,False,0.0,True,False,78.0058504037113,79.81705158034691,96.52212524414062,16.705073663793712,0.00018411026443040024,63.97440522077055,0.0,48.669034265654034,48.45067464201729,85.01261901855469,36.5619443765374,0.010920370112910308,45.03805235306595,0.0,50.82375487972925,51.21345219108031,66.25233459472656,15.038882403646255,0.41177416102083153,60.703293011628915,0.0,,,,,,,,,,,,,,0.0,96.08467102050781,67,,,,,,,,,,,,,,,
patrol,normal,False,param,90.9746161066884,28.06311798095703,0.0,,False,119.55678022736583,,49.96152922129305,52.90321483575522,82.92429104681011,87.22800328590087,101.84451293945312,0.0010491321516719742,14.616509653552257,True,0.06238020833333333,False,0.0,False,0.0,True,False,82.92012112555176,87.21231981476487,101.63522338867188,14.422903573907007,3.424230603364233e-05,60.8572629037733,0.0,49.01318464215281,54.613856841667044,65.4515609741211,10.83770413245405,0.0006858106499536378,41.9496441337284,0.0,51.931142060728405,61.119741489901585,73.60369110107422,12.483949611172633,0.3012194203525656,67.97798827041964,0.0,,,,,,,,,,,,,,0.0,101.44432067871094,68,,,,,,,,,,,,,,,
patrol,normal,False,param,81.9662688341439,26.295936584472656,0.0,,False,108.86024169655323,,46.32162490579848,,76.80459786002416,77.18247833328033,100.84304809570312,0.041703585132003305,23.660569762422796,True,0.003984375,False,0.0,False,0.0,True,False,76.80185806670374,77.15315433467524,100.83826446533203,23.685110130656795,0.0018649198948467722,62.78050926203487,0.0,45.97623552689353,55.53969855816892,74.96730041503906,19.42760185687014,0.8800890907696668,80.60497327745969,0.0,,,,,,,,,,,,,,,,,,,,,0.0,100.82225799560547,69,,,,,,,,,,,,,,,
patrol,normal,False,param,83.62467506327484,5.434865951538086,0.0,,True,110.32461369702123,esc50:fireworks/5-160614-G-48,58.528598079320275,59.32821452536021,83.04036416599945,84.13807199045046,111.1232681274414,0.011982862117244877,26.98519613699095,True,0.026921875,False,0.0,False,0.0,True,False,80.94751993972662,82.51093097169513,99.3424301147461,16.831499143050962,0.009744308979374224,75.89978861929538,0.0,59.25898527098723,58.69536502206344,73.58499145507812,14.889626433014683,0.00371614835481565,50.2984627619483,0.0,60.033597688248456,66.97053839438414,86.11885070800781,19.148312313623677,0.12532639790305575,71.19834261902444,0.0,,,,,,,,,,,,,,0.0,111.32951354980469,70,78.75511919861427,78.73682076099117,110.9930419921875,32.256221231196335,0.008768816562153383,72.77190103647135,0.0,,,,,,,,
patrol,normal,False,param,81.2701870585786,9.38999080657959,0.0,,True,104.03930031294855,gun:glock_17_9mm_caliber/954f92f3-f301-405f-8ab1-85adeb9df8eb_v0,48.54773918654857,53.56077958581843,78.19511111947898,81.35571527406593,106.04088592529297,0.09104799734371513,22.985433102398915,True,0.016755208333333334,False,0.0,False,0.0,True,False,77.82330906255467,80.692449957515,99.52445983886719,18.832009881352192,0.05824619242943914,81.5552618898723,0.0,49.272186722563546,51.03027940293731,64.71145629882812,13.681176895890815,0.00010080897931539259,27.901948470462727,0.0,54.278241518983464,57.29540023269607,89.20376586914062,31.908365636444557,0.3649846888202923,72.41972338175107,0.0,,,,,,,,,,,,,,0.0,106.24372863769531,71,67.07782289057506,72.72092803506337,104.55282592773438,31.83189789267101,0.21139848010485798,91.21848580788026,0.0,,,,,,,,
patrol,normal,False,param,80.6473310352089,6.805395126342773,0.0,,False,100.26364804890686,,57.41626968664495,61.670349374273606,77.16347907327595,79.75257481800028,100.84874725341797,0.4366515424277098,21.096172435417685,True,0.005807291666666666,False,0.0,False,0.0,True,False,76.98683538205736,78.59843345080542,100.93647766113281,22.338044210327396,1.931432029103493e-06,43.01770155052739,0.0,56.844902102932664,69.42183069166937,91.91348266601562,22.491651974346254,0.755177387081234,91.2274526671338,0.0,61.147528228604806,70.824077764961,85.78289794921875,14.958820184257746,0.8120467422095847,88.9890739093401,0.0,,,,,,,,,,,,,,0.0,101.8162612915039,72,,,,,,,,51.74989092059327,51.28041615810082,54.7237421551347,73.78178405761719,19.058041902482486,0.00010366495232655472,27.989090158895877,0.0
patrol,normal,False,param,80.04876870982525,29.14889144897461,0.0,,False,110.62746345726386,,51.35216120837521,,75.06704742706226,78.49211075705387,98.80064392089844,0.0005431899003449732,20.308533163844572,True,0.0045625,False,0.0,False,0.0,True,False,75.04882685289266,78.48467090179957,98.80789947509766,20.32322857329808,0.0005441131022494545,67.55258840102209,0.0,51.39666009016182,50.924122293914905,65.94810485839844,15.023982564483532,1.7677839845900706e-07,10.344556036172136,0.0,,,,,,,,,,,,,,,,,,,,,0.0,98.36514282226562,73,,,,,,,,,,,,,,,
patrol,normal,False,param,84.67410970679465,10.937357902526855,0.0,,False,111.99745652113415,,62.66111701628266,70.31983594122026,81.75418083326974,84.14479859199523,100.90646362304688,0.07621667570665937,16.76166503105165,True,0.028645833333333332,False,0.0,False,0.0,True,False,81.39577219674226,83.75247220101448,100.77084350585938,17.01837130484489,6.763221467741017e-05,55.22487051003314,0.0,62.50487871626577,67.98226811033356,88.04024505615234,20.05797694581878,0.09264893953020097,75.42501651477988,0.0,70.17137803322717,72.17490849065706,86.42478942871094,14.249880938053877,0.5658796243072863,89.83377860406,0.0,,,,,,,,,,,,,,0.0,101.25569152832031,74,,,,,,,,,,,,,,,
patrol,normal,False,param,87.98717701642451,33.508941650390625,0.30471074612306914,28.200042969935836,False,111.56313934372298,,49.8200210590348,,84.72408152886015,85.93617641231184,107.07421112060547,0.043406864326460175,21.13803470829363,True,0.041104166666666664,False,0.0,False,0.0,True,False,84.7226578261079,85.93158768413993,107.07388305664062,21.142295372500698,0.04337484518461987,92.38641199742342,0.0,49.45420368407554,54.402665137232916,86.72604370117188,32.32337856393896,0.10275039649328452,61.5234630489455,0.0,,,,,,,,-4.971361095052558,13.8977613599384,32.38526153564453,18.48750017570613,0.8441149534381825,37.614841793627534,0.0,,,,,,,0.0,107.05259704589844,75,,,,,,,,,,,,,,,
patrol,normal,False,param,81.07091190416497,17.021408081054688,0.0,,False,123.69334342956327,,53.82058865805598,58.71949843318234,78.40188711854549,79.01007716281349,99.34963989257812,0.0016397701352736938,20.339562729764637,True,0.007640625,False,0.0,False,0.0,True,False,78.34537971078642,78.88015890531693,99.38330841064453,20.5031495053276,0.00020088702566494894,57.78643276243416,0.0,53.55948897891592,62.221309142187195,76.17805480957031,13.956745667383117,0.06073329995921591,64.71274051644643,0.0,58.48851044730189,58.718349293051546,77.51278686523438,18.79443757218283,0.0007965462990588687,42.014410898111336,0.0,,,,,,,,,,,,,,0.0,99.71922302246094,76,,,,,,,,,,,,,,,
patrol,normal,False,param,80.45839781265553,9.321250915527344,0.5153247356671651,38.933958076018484,False,122.52434072153525,,63.48307984245233,67.26899908603336,73.31184313242412,77.70894326661141,98.21989440917969,0.0035680956883640865,20.510951142568274,True,0.00378125,False,0.0,False,0.0,True,False,71.38212639082673,76.57664176279289,93.55830383300781,16.981662070214924,4.6801073125025594e-05,51.92490957124282,0.0,63.466931468723075,69.0944701968566,95.82373809814453,26.729267901287926,0.019123732222179005,68.67664165336697,0.0,67.26149017931817,66.57924158999839,98.31990814208984,31.740666552091454,0.0009167146492943703,43.1465937231647,0.0,9.681786455254368,28.915407331099104,43.88971710205078,14.974309770951677,0.8593910690716307,51.311131430098854,0.0,,,,,,,0.0,98.00942993164062,77,,,,,,,,44.99068263663956,44.9432639534282,53.637169882162866,68.3848648071289,14.74769492496604,0.1784904843036092,60.01718412843776,0.0
patrol,normal,False,param,84.0859766830442,20.233642578125,0.0,,False,119.11369154935525,,51.903545651392236,55.95289189712039,79.3225279650875,82.7308410659709,98.6684799194336,0.0026493950241001977,15.937638853462687,True,0.017973958333333335,False,0.0,False,0.0,True,False,79.28727817537546,82.68175012973562,98.50444030761719,15.822690177881569,0.0006592598631797055,71.9243204078443,0.0,51.39390997642133,59.9671733669401,72.06600952148438,12.098836154544273,0.24611406139604555,66.68951793582694,0.0,55.48222498810843,55.88239607285537,71.05433654785156,15.171940474996191,0.00693535626816461,47.77527475873998,0.0,,,,,,,,,,,,,,0.0,98.17154693603516,78,,,,,,,,54.34289999736212,53.86128180606799,59.208199807210306,75.34351348876953,16.135313681559225,0.036334993940040916,53.904931512359624,0.0
patrol,normal,False,param,84.29297447160155,11.875362396240234,0.0,,True,100.3689678263417,gun:ruger_ar_556_dot223_caliber/9b5c4fdb-b0ee-447d-ae1b-1d4576660a4e_v5,55.01470599462958,62.638957466793755,78.58182595603735,81.4140686922809,108.00958251953125,0.00467500607770081,20.466859347269875,True,0.017385416666666667,False,0.0,False,0.0,True,False,78.06320530642306,80.75265125509259,99.05923461914062,18.306583364048038,4.3588701816338724e-05,56.678276906500955,0.0,55.31862130916409,59.803630253373,89.13858795166016,29.334957698287155,0.22670286230702516,71.8636973240738,0.0,62.94596672776544,64.65953689944631,100.10808563232422,35.44854873287791,0.0004097957678911708,57.452397814577196,0.0,,,,,,,,,,,,,,0.0,108.14070129394531,79,67.42195166007052,71.65852151775672,99.82760620117188,28.16908468341515,0.0244665847212203,71.49594387212494,0.0,43.043831086223086,43.35104335664792,43.42056171053251,60.71723937988281,17.296677669350302,0.002509622692147904,30.66557544534615,0.0
patrol,normal,False,param,85.20209871926092,-13.956230163574219,0.0,,True,117.1183607446979,gun:38s&ws_dot38_caliber/657bddc4-e58a-4621-ac4b-0cdc577ffc9d_mean_v0,47.182965025968755,47.850158679098705,94.09763588564444,99.38531968971606,120.9982681274414,0.7116028428212265,21.61294843772535,True,0.26880208333333333,False,0.0,False,0.0,True,False,76.44384362383065,84.40271177259481,97.76306915283203,13.360357380237218,0.008582797803168958,81.90983454332338,0.0,47.02927799691342,50.25802142543709,65.45743560791016,15.199414182473063,0.7747891497761369,67.65342226400881,0.0,47.701564921892256,49.941121344110584,63.79689025878906,13.855768914678478,0.5992230948783694,64.43129866252553,0.0,,,,,,,,,,,,,,0.0,118.12353515625,80,94.02030430724034,99.27306032839975,121.07695770263672,21.803897374236968,0.7169172061085282,116.66212170810907,0.0,,,,,,,,
patrol,normal,False,param,80.45624388741851,-2.5662457942962646,0.0,,True,115.34231291146858,gun:ruger_ar_556_dot223_caliber/d36f8f26-ce50-4bd3-8898-26da17995f46_chan1_v0,54.84412863861161,,81.3528014818128,84.0409890733778,117.486328125,0.012852675894311024,31.88827118052845,True,0.014239583333333333,False,0.0,False,0.0,True,False,68.70788828009819,79.57961496377212,94.52252960205078,14.942914638278666,0.028797276236358204,83.24545800836464,0.0,55.636497642154566,58.6184461475454,80.70330810546875,22.08486195792335,1.0870503691899404e-05,27.08010869708282,0.0,,,,,,,,,,,,,,,,,,,,,0.0,117.53070068359375,81,81.1142569466753,82.12794456434652,116.11280059814453,33.98485603379801,0.00019688146655625317,67.82187679796267,0.0,,,,,,,,
patrol,normal,False,param,90.5203099842594,-4.32016658782959,0.0,,True,124.93629711013587,gun:38s&ws_dot38_caliber/c05ea797-711d-4f93-80d1-05a3e76e5c31_chan4_v0,51.24841662279191,,94.65067943200732,95.45818719815868,124.47968292236328,0.0029586701878396974,29.0214957242046,True,0.1385,False,0.0,True,2.604166666666667e-05,True,True,87.11980210307371,88.69821982397127,109.83101654052734,21.132796716556072,0.0036064644381878807,81.87006103598154,2.0833333333333333e-05,50.73078075377563,58.22944099388934,75.71894073486328,17.48949974097394,0.8387171672075079,76.29776604293778,2.604166666666667e-05,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.5625e-05,124.40299224853516,82,93.79666124729496,94.38388523946786,124.54653930664062,30.162654067172767,0.0019442044328972104,85.54899551089318,0.0,,,,,,,,
patrol,normal,False,param,85.50212902430815,6.5913920402526855,0.0,,True,105.93905347644396,gun:glock_17_9mm_caliber/a961ff63-cd65-49c8-9843-e0f0ee06b29a_v0,59.77013610250746,66.73024779041191,81.93524747753823,86.35862497447052,105.29042053222656,0.008942816306488747,18.931795557756047,True,0.04834895833333333,False,0.0,False,0.0,True,False,81.08025098376825,85.36120797115862,101.13408660888672,15.772878637728098,0.0049467578076466245,75.94909263194305,0.0,60.08372645351436,62.11362852000145,94.25519561767578,32.14156709767433,0.010819276186396916,63.732030014614686,0.0,67.04439539809496,66.63712225540803,83.04700469970703,16.409882444299,3.893097955351339e-05,41.555646818415326,0.0,,,,,,,,,,,,,,0.0,106.40185546875,83,73.34569520270166,79.06883231355545,105.09444427490234,26.025611961346897,0.024847454656040213,79.89159947826334,0.0,,,,,,,,
patrol,normal,False,param,87.18940821241773,30.775897979736328,0.0,,False,114.43277699693101,,45.83300947066543,49.9380017746943,84.13142638721598,87.06196500501889,107.24961853027344,0.008895828350018441,20.187653525254547,True,0.061260416666666664,False,0.0,False,0.0,True,False,84.1290178358151,87.05871271612271,107.25596618652344,20.197253470400724,0.0066913216717132025,86.12823608333585,0.0,46.04341611188737,55.607460166564834,68.99755096435547,13.390090797790634,0.8349854651889823,70.24899420779072,0.0,50.20666104966382,50.20435588459854,68.08811950683594,17.883763622237396,2.684541428329084e-05,22.283050789431428,0.0,,,,,,,,,,,,,,0.0,106.5724105834961,84,,,,,,,,,,,,,,,
patrol,normal,False,param,87.5418610283635,35.38788604736328,0.0,,False,123.5694651456992,,52.30903043392506,,80.86604365233134,87.48393805876134,104.94422912597656,0.0018481644828852804,17.460291067215223,True,0.07455729166666666,False,0.0,False,0.0,True,False,80.85932107032545,87.48319975524507,104.95162963867188,17.468429883426808,0.001847887717142498,77.33046130775479,0.0,53.29755760889367,52.991066246908304,94.2960205078125,41.304954260904196,0.0014674573569611919,49.018658606702786,0.0,,,,,,,,,,,,,,,,,,,,,0.0,103.95889282226562,85,,,,,,,,,,,,,,,
patrol,normal,False,param,81.69539659565025,-3.5904078483581543,0.0,,True,114.29372084518913,gun:glock_17_9mm_caliber/4dde8c51-f8a3-45ce-9822-819d696ae966_chan1_v0,55.163555579153694,58.4622703452122,85.16720725570329,85.25700894363385,113.57437896728516,0.004618986764510257,28.317370023651307,True,0.06800520833333333,False,0.0,False,0.0,True,False,73.40761442822352,76.10336636229721,95.79531860351562,19.691952241218416,0.016739945989517557,73.71019092411208,0.0,54.49986772413027,54.77252826415808,84.81399536132812,30.04146709717004,8.1373729573283e-05,33.201231844046006,0.0,57.798723234659874,59.43053316430927,78.00448608398438,18.573952919675108,0.00017052692131929,38.89797229580272,0.0,,,,,,,,,,,,,,0.0,113.58617401123047,86,84.85018533017215,84.66903759233016,113.55567932128906,28.886641728958907,0.0024805507387264886,74.09391371579332,0.0,,,,,,,,
patrol,normal,False,param,81.00746180729072,30.1444149017334,0.0,,False,111.2267475857959,,45.432277594128145,,71.62538736338266,77.12102110417787,98.31182098388672,0.00013829219101824637,21.190799879708848,True,0.00340625,False,0.0,False,0.0,True,False,71.5962838098009,77.11179397954281,98.28620147705078,21.17440749750797,0.00013109233076048134,57.60771195621018,0.0,44.781537415740374,44.2425253116735,69.9111328125,25.668607500826496,0.0001674370470323426,32.5336278973506,0.0,,,,,,,,,,,,,,,,,,,,,0.0,98.78202056884766,87,,,,,,,,48.780151533698046,48.128884242001035,48.926763038781345,72.49415588378906,23.567392845007717,0.0024077809617856515,34.30364243649727,0.0
patrol,normal,False,param,87.33108221523571,11.753185272216797,0.0,,False,113.64834674794653,,61.680891816994695,69.2251719203991,83.25160808787005,86.51853334766264,102.48446655273438,0.2149570414617342,15.965933205071735,True,0.056671875,False,0.0,False,0.0,True,False,83.00553548890187,86.10835992492443,101.75359344482422,15.64523351989979,6.730156335015324e-05,63.181527875197766,0.0,61.873956460673675,72.83871369463824,99.03448486328125,26.195771168643006,0.4615078248436257,90.37980884602553,0.0,69.48380652080866,72.87347870968178,88.72732543945312,15.853846729771348,0.8693057358372887,95.75455875298505,0.0,,,,,,,,,,,,,,0.0,104.27474975585938,88,,,,,,,,46.04711004535569,46.31053771992569,49.81344983557547,67.322998046875,17.50954821129953,0.0006384888353199288,33.35983288062603,0.0
patrol,normal,False,param,85.18290475366217,17.253032684326172,0.0,,False,116.69570184587016,,63.798397906596904,,81.03934463455141,84.29149380294184,102.67945861816406,0.0012703261583223062,18.38796481522222,True,0.029552083333333333,False,0.0,False,0.0,True,False,80.93952302627903,84.19551658725833,102.6861572265625,18.490640639304175,0.00033025641770455315,68.24504293489754,0.0,63.264868495946395,64.73193475883949,88.32160186767578,23.589667108836295,0.0031362221614912246,59.04045546261027,0.0,,,,,,,,,,,,,,,,,,,,,0.0,102.4158706665039,89,,,,,,,,58.88057784053157,58.33989822986514,63.76120547891897,85.8290023803711,22.067796901452127,0.08914473460107965,68.3811510486023,0.0
patrol,normal,False,param,85.41241766233739,0.7202222943305969,3.674956673366313,77.47572401206578,True,112.02026345690803,gun:remington_870_12_gauge/81c88e82-5dc3-446c-b9d8-d7687eb45b56_v3,47.80952293610383,55.80952069356944,86.28407712416075,88.2808299930077,113.61092376708984,0.052619897596604355,24.6893848507423,True,0.05470833333333333,False,0.0,False,0.0,True,False,83.4310072903225,85.14532969995952,108.61714172363281,23.471812023673294,0.0009297028509806461,66.76447428672206,0.0,48.29992704199417,62.15150050021978,75.66934967041016,13.517849170190374,0.9111356406215353,82.47620637842343,0.0,56.387083390121546,63.6460487656543,79.37271881103516,15.726670045380857,0.8608755728210021,84.6436398529021,0.0,55.22177211029694,69.32278827912815,87.27557373046875,17.952785451340603,0.4815390790835004,84.83745109568977,0.0,,,,,,,0.0,113.19120025634766,90,83.08382407548517,85.21212151561502,113.07814025878906,27.86601874317404,0.013385535777298507,90.59914218165989,0.0,,,,,,,,
patrol,normal,False,param,81.26862278695384,3.302021026611328,0.0,,True,115.37921080076708,gun:glock_17_9mm_caliber/a283ea70-649d-4c18-bf8b-ba4e8507455a_chan3_v0,62.96465836198243,68.44054986704218,78.1961681372565,81.24505430580129,117.1657485961914,0.1599569786344558,34.03788179039012,True,0.018088541666666666,False,0.0,False,0.0,True,False,74.48215472238108,79.07261169224162,98.18930053710938,19.116688844867753,0.0035181129626787795,76.98474204355993,0.0,62.158821287469166,64.23090329164975,84.73204040527344,20.501137113623685,0.910240557231382,90.16506235075765,0.0,67.63682648774426,68.6189629283304,86.90238189697266,18.283418968642252,0.01633828212741116,63.07279124569852,0.0,,,,,,,,,,,,,,0.0,116.477294921875,91,74.85947475543009,76.26180713600695,115.23838806152344,38.97658092551649,0.0018014010526615875,67.13872869098512,0.0,,,,,,,,
patrol,normal,False,param,91.52562971287179,21.941482543945312,3.585447207887933,72.57890795346158,False,114.17495879176711,,54.79613344029147,61.63715508812001,87.46118523904106,89.18110451320219,106.86603546142578,0.026974613676401797,17.684930948223595,True,0.07122916666666666,False,0.0,False,0.0,True,False,87.444306237777,89.1284717595799,106.62408447265625,17.495612713076355,2.7955946736346426e-05,58.3138746034371,0.0,54.8263580520765,63.239499606151014,75.82762145996094,12.588121853809923,0.8415298312282439,78.12024827528147,0.0,61.69627910614911,66.55646425896056,83.1781005859375,16.62163632697694,0.7871250660335445,85.35234078227543,0.0,49.626059722023356,63.754390248541384,81.72494506835938,17.97055481981799,0.4566964823489137,80.55182916567878,0.0,,,,,,,0.0,106.54951477050781,92,,,,,,,,,,,,,,,
patrol,normal,False,param,88.13043747992151,18.457427978515625,0.0,,False,109.82706821011219,,61.70120468441856,66.01692131656189,81.8387589085603,86.11264039009815,105.41712951660156,0.0029679915846959042,19.304489126503412,True,0.04734375,False,0.0,False,0.0,True,False,81.68801758321209,86.01612726015514,105.41191101074219,19.395783750587043,5.1069135403690676e-05,60.05178348351107,0.0,61.24999736685196,61.99315849953069,83.91532135009766,21.922162850566963,0.4404101744969938,71.55205087217466,0.0,65.56543420159059,68.15991035921873,88.2117919921875,20.051881632968772,3.810908183251922e-05,40.59060657784491,0.0,,,,,,,,,,,,,,0.0,105.44071960449219,93,,,,,,,,40.41517112019574,39.937450564804536,49.020296559362706,68.26949310302734,19.249196543664638,0.02674726812699612,50.91111195670656,0.0
patrol,normal,False,param,88.77695155307113,-1.546802282333374,0.0,,True,116.0140761663321,gun:remington_870_12_gauge/32fa2ea1-e672-4404-a9be-acf8f37607da_v0,50.30614850084145,54.02053869446349,86.92455143262869,92.13564079693303,118.64689636230469,0.017264174299915665,24.18297797748103,True,0.12448958333333333,False,0.0,False,0.0,True,False,79.23915298887303,86.89717023420862,103.34898376464844,16.45181353043982,0.003434075086233905,75.74075452650538,0.0,50.69718126068234,50.11494984348958,65.50679779052734,15.39184794703776,4.503746286844644e-06,20.072711409471694,0.0,54.410425918438506,55.59221903542671,72.91849517822266,17.326276142795948,0.012508716641916398,46.808161917987036,0.0,,,,,,,,,,,,,,0.0,118.12665557861328,94,86.11908954207341,90.68362776099825,117.01937103271484,26.335743271716595,0.022897867984050347,92.00989414607312,0.0,,,,,,,,
patrol,normal,False,param,88.6998206262421,25.98564910888672,0.0,,False,100.81700568541635,,45.08687577101499,51.50387720563096,82.07449400949734,87.12206348795979,105.61485290527344,0.04360591131096574,18.492789417313645,True,0.058166666666666665,False,0.0,False,0.0,True,False,82.06711384700338,87.10860677718824,105.60367584228516,18.495069065096914,0.042331539029879565,95.54213488693975,0.0,44.748793014506916,56.78555852336082,68.94343566894531,12.157877145584493,0.6793840842398916,73.46548569468241,0.0,51.26760602053551,51.581750294344616,65.83885192871094,14.257101634366322,0.7870208591842837,70.68577763733167,0.0,,,,,,,,,,,,,,0.0,105.71031188964844,95,,,,,,,,51.07510511895799,50.81242513257668,59.90269345740865,69.80204772949219,9.899354272083535,0.0014726060635300233,52.23570024876949,0.0
patrol,normal,False,param,82.0207700800924,22.993268966674805,0.0,,False,107.02715847428769,,51.41478591620899,51.626560208896095,80.55127501155711,82.07822621051955,102.45751953125,0.023274725357276007,20.379293320730454,True,0.013572916666666667,False,0.0,False,0.0,True,False,80.53734885482407,82.0442695748267,102.43660736083984,20.392337786013144,0.02200649257934106,77.02486858857608,0.0,52.169174718817445,55.795167678404226,75.58651733398438,19.79134965558015,9.873724684997079e-05,35.813524005304274,0.0,52.37136128697206,58.43800838309123,78.82630157470703,20.3882931916158,0.32132765269404506,74.57586756860033,0.0,,,,,,,,,,,,,,0.0,102.51324462890625,96,,,,,,,,,,,,,,,
